,P,ET,D
2014-05-29,0.0,1.3826095,252.28212950751185
2014-05-30,0.0,1.3426813,253.62481079623103
2014-05-31,0.0,1.3008837,254.92569444701076
2014-06-01,0.0,1.2777202,256.20341465994716
2014-06-02,0.0,1.2488289,257.4522435478866
2014-06-03,0.0,1.2306933,258.6829368881881
2014-06-04,0.0,1.2275386,259.91047547385097
2014-06-05,0.0,1.2367952,261.1472706608474
2014-06-06,0.0,1.2386338,262.3859044127166
2014-06-07,0.0,1.226381,263.61228535696864
2014-06-08,0.0,1.212962,264.8252473883331
2014-06-09,0.0,1.2050757,266.0303231291473
2014-06-10,0.0,1.1884855,267.218808632344
2014-06-11,0.0,1.1696525,268.3884610943496
2014-06-12,0.0,1.1542537,269.5427148155868
2014-06-13,0.0,1.1314589,270.67417369410396
2014-06-14,0.0,1.1116925,271.7858662419021
2014-06-15,0.0,1.0994465,272.8853127770126
2014-06-16,0.0,1.0910718,273.97638462111354
2014-06-17,0.0,1.085731,275.06211565062404
2014-06-18,0.0,1.0774049,276.13952050730586
2014-06-19,0.0,1.0761383,277.2156587652862
2014-06-20,0.0,1.0850668,278.3007255606353
2014-06-21,0.0,1.092124,279.39284954592586
2014-06-22,0.0,1.0923039,280.4851534180343
2014-06-23,0.0,1.0926896,281.57784305140376
2014-06-24,0.0,1.0922905,282.6701335720718
2014-06-25,0.0,1.090411,283.7605445198715
2014-06-26,0.0109999999403953,1.0753541,284.82489861920476
2014-06-27,0.0,1.0433627,285.8682613559067
2014-06-28,0.0,1.0168321,286.8850934691727
2014-06-29,0.0,1.0120943,287.8971877284348
2014-06-30,0.0,1.021624,288.91881169751287
2014-07-01,0.0,1.038253,289.9570646472275
2014-07-02,0.0,0.989716,290.9467806406319
2014-07-03,0.0,0.9257426,291.8725232668221
2014-07-04,0.0,0.8784007,292.7509239502251
2014-07-05,0.0,0.8732928,293.62421675398946
2014-07-06,0.0,0.8825229,294.5067396350205
2014-07-07,0.0,0.89320797,295.39994760230184
2014-07-08,0.0,0.90155,296.30149759724736
2014-07-09,0.0,0.89147466,297.19297226145864
2014-07-10,0.0,0.8741353,298.0671075768769
2014-07-11,0.0,0.86728203,298.9343896098435
2014-07-12,0.0,0.8679221,299.80231173709035
2014-07-13,0.0,0.8693611,300.6716728396714
2014-07-14,0.0,0.8950147,301.56668754294515
2014-07-15,0.0,0.9284983,302.49518587067723
2014-07-16,0.0,0.925784,303.4209698624909
2014-07-17,0.0,0.8860835,304.3070533461869
2014-07-18,0.0,0.85524213,305.16229547932744
2014-07-19,0.0,0.84837556,306.0106710381806
2014-07-20,0.0,0.8559823,306.8666533418
2014-07-21,0.0,0.8619504,307.72860373929143
2014-07-22,0.0,0.83021027,308.5588140077889
2014-07-23,0.0,0.8036426,309.36245657876134
2014-07-24,0.0,0.7960869,310.1585434861481
2014-07-25,0.0,0.80044866,310.9589921422303
2014-07-26,0.0,0.8246233,311.78361542895436
2014-07-27,0.0,0.832764,312.61637945845723
2014-07-28,0.0,0.83007926,313.4464587159455
2014-07-29,0.0,0.8233683,314.2698270268738
2014-07-30,0.0,0.8165063,315.0863333530724
2014-07-31,0.0,0.83094305,315.91727640107274
2014-08-01,0.0,0.85811216,316.7753885574639
2014-08-02,0.0,0.8841424,317.6595309562981
2014-08-03,0.0,0.89491326,318.5544442124665
2014-08-04,0.0,0.89380777,319.4482519812882
2014-08-05,0.5009999871253967,0.89492923,319.84218122437596
2014-08-06,0.7570000290870667,0.88539934,319.97058053687215
2014-08-07,0.0,0.9208907,320.8914712257683
2014-08-08,0.0,0.9478954,321.839366633445
2014-08-09,0.0,0.9524276,322.79179425910115
2014-08-10,0.0,0.93672323,323.72851749137044
2014-08-11,0.0,0.9389875,324.66750498488545
2014-08-12,0.0,0.9595329,325.6270379014313
2014-08-13,0.0,0.9567504,326.58378829434514
2014-08-14,0.0,0.95891047,327.5426987595856
2014-08-15,0.0,0.97148085,328.51417960599065
2014-08-16,0.0,0.9754537,329.4896332807839
2014-08-17,0.0,0.97628415,330.4659174270928
2014-08-18,0.0,0.9724031,331.43832053616643
2014-08-19,0.0,0.9626902,332.40101071074605
2014-08-20,0.0,0.9542048,333.3552155084908
2014-08-21,0.0,0.95487636,334.31009187176824
2014-08-22,0.0,0.9673537,335.2774455733597
2014-08-23,0.0,0.96901715,336.2464627213776
2014-08-24,0.0,0.96611506,337.212577778846
2014-08-25,0.0,0.95929015,338.1718679256737
2014-08-26,0.0,0.93718714,339.1090550608933
2014-08-27,0.0,0.93226403,340.041319090873
2014-08-28,0.0,0.91269124,340.9540103264153
2014-08-29,0.0,0.89513415,341.8491444773972
2014-08-30,0.0,0.86651975,342.7156642265618
2014-08-31,0.0,0.84057164,343.5562358684838
2014-09-01,0.0,0.8236957,344.3799315877259
2014-09-02,0.0,0.8285985,345.208530087024
2014-09-03,0.0,0.8213041,346.02983416989446
2014-09-04,0.0,0.8221533,346.85198744013906
2014-09-05,0.0,0.84138346,347.6933708973229
2014-09-06,0.0,0.8389102,348.5322811193764
2014-09-07,0.0,0.8446666,349.3769477196038
2014-09-08,0.0,0.8505517,350.2274994440377
2014-09-09,0.0,0.8570978,351.08459724858403
2014-09-10,0.0,0.8669594,351.9515566416085
2014-09-11,0.0,0.88765705,352.83921368792653
2014-09-12,0.0,0.8989211,353.7381347604096
2014-09-13,0.0,0.9094244,354.64755918458104
2014-09-14,0.0,0.91148055,355.55903973057866
2014-09-15,0.0,0.91654706,356.4755867905915
2014-09-16,0.0,0.9195574,357.3951441831887
2014-09-17,0.0,0.96822804,358.3633722253144
2014-09-18,0.6129999756813049,1.0282829,358.77865513041615
2014-09-19,1.1970000267028809,1.0516465,358.63330157473683
2014-09-20,0.0,1.0985663,359.73186786845326
2014-09-21,0.0,1.1220193,360.85388715937734
2014-09-22,0.0,1.1221725,361.9760596342385
2014-09-23,0.0,1.124992,363.1010516472161
2014-09-24,0.0,1.1369301,364.23798175528646
2014-09-25,9.571000099182127,1.1881185,355.8551001138985
2014-09-26,2.5369999408721924,1.1911855,354.5092856474221
2014-09-27,1.5119999647140503,1.1885333,354.18581898882985
2014-09-28,0.0,1.1613667,355.34718568995595
2014-09-29,0.0,1.1088696,356.45605524256825
2014-09-30,0.0,1.0662882,357.5223434753716
2014-10-01,0.0,1.0331464,358.5554898567498
2014-10-02,0.0,1.0209218,359.5764116831124
2014-10-03,0.0,0.98045224,360.5568639226258
2014-10-04,0.0,0.94031286,361.497176785022
2014-10-05,0.0,0.9123592,362.4095359630883
2014-10-06,0.0,0.89807284,363.30760880187154
2014-10-07,0.0,0.88131464,364.18892343714833
2014-10-08,0.0,0.8800552,365.068978626281
2014-10-09,0.0,0.8751288,365.9441074319184
2014-10-10,0.0,0.8806584,366.8247658200562
2014-10-11,0.0,0.9002342,367.7250000424683
2014-10-12,0.0,0.91552454,368.6405245848
2014-10-13,0.0,0.94751036,369.58803494647145
2014-10-14,0.0,0.9446491,370.5326840467751
2014-10-15,0.0120000001043081,0.9549454,371.4756294321269
2014-10-16,0.0,1.0260304,372.5016598533839
2014-10-17,0.0,1.0784911,373.5801509451121
2014-10-18,0.0,1.1010115,374.6811624597758
2014-10-19,0.0,1.0992788,375.7804412674159
2014-10-20,0.0,1.0811973,376.8616385292262
2014-10-21,0.1220000013709068,1.0732183,377.81285687349737
2014-10-22,0.0,0.9303507,378.7432075943798
2014-10-23,0.0,0.86223274,379.60544033907354
2014-10-24,0.1570000052452087,0.8191656,380.26760592125356
2014-10-25,0.0419999994337558,0.80739087,381.0329967904836
2014-10-26,1.2200000286102295,0.78534454,380.5983413029462
2014-10-27,0.0,0.7989011,381.3972423840314
2014-10-28,0.0,0.786701,382.18394340761006
2014-10-29,0.0,0.7528222,382.93676562793553
2014-10-30,0.0,0.7120572,383.64882280118763
2014-10-31,0.0,0.66884494,384.31766773946583
2014-11-01,6.10699987411499,0.6567756,378.8674434591085
2014-11-02,0.2739999890327453,0.64802784,379.2414713073522
2014-11-03,0.0,0.6105677,379.85203899629414
2014-11-04,0.0,0.5690279,380.42106689698994
2014-11-05,0.0,0.5266573,380.94772418029606
2014-11-06,0.0,0.48631948,381.43404366262257
2014-11-07,0.0,0.4602419,381.89428557641804
2014-11-08,0.0,0.4420076,382.3362931776792
2014-11-09,0.0,0.4370877,382.77338089235127
2014-11-10,0.0,0.42058414,383.19396503455937
2014-11-11,0.0,0.4046182,383.59858323819935
2014-11-12,0.0,0.38523334,383.9838165808469
2014-11-13,9.274999618530272,0.41271776,375.12153472192585
2014-11-14,0.8619999885559082,0.3293578,374.58889253623784
2014-11-15,0.0,0.32472545,374.91361798532307
2014-11-16,0.0,0.30179632,375.2154143024236
2014-11-17,0.0,0.30064827,375.5160625744611
2014-11-18,0.0,0.28264517,375.79870774038136
2014-11-19,1.241000056266785,0.2755273,374.83323498256505
2014-11-20,10.751999855041504,0.27184212,364.3530772496015
2014-11-21,7.820000171661377,0.2815857,356.8146627712995
2014-11-22,3.505000114440918,0.28469795,353.5943606067449
2014-11-23,0.9190000295639038,0.28313786,352.95849843509495
2014-11-24,0.0,0.28584903,353.2443474698812
2014-11-25,0.0,0.29548115,353.5398286152631
2014-11-26,0.0,0.28186923,353.8216978479177
2014-11-27,0.0,0.28023505,354.10193290002644
2014-11-28,0.0,0.2804563,354.3823892045766
2014-11-29,7.958000183105469,0.2823611,346.7067501116544
2014-11-30,12.633999824523926,0.29696608,334.3697163630277
2014-12-01,5.656000137329102,0.3054737,329.0191899109632
2014-12-02,1.6109999418258667,0.2983505,327.7065404821187
2014-12-03,27.381999969482425,0.27320498,300.59774549491704
2014-12-04,28.34199905395508,0.26143396,272.5171803999692
2014-12-05,2.2699999809265137,0.2784415,270.52562190778553
2014-12-06,12.510000228881836,0.31775934,258.33338101394475
2014-12-07,1.2020000219345093,0.31131756,257.4426985550672
2014-12-08,0.0,0.29793936,257.74063791520894
2014-12-09,1.0549999475479126,0.3162638,257.00190176256
2014-12-10,0.0,0.31178302,257.313684778288
2014-12-11,30.319000244140625,0.28628027,227.28096480853856
2014-12-12,60.516998291015625,0.30929142,167.07325793989003
2014-12-13,2.2320001125335693,0.30144203,165.14269985444844
2014-12-14,0.0,0.31713766,165.45983751304448
2014-12-15,6.561999797821045,0.35735214,159.25518985278904
2014-12-16,20.5049991607666,0.3407851,139.09097577817738
2014-12-17,10.854000091552734,0.34844524,128.58542092330754
2014-12-18,3.812000036239624,0.34307718,125.11649806983769
2014-12-19,7.964000225067139,0.35319936,117.50569720752537
2014-12-20,8.62600040435791,0.34602588,109.22572268731892
2014-12-21,1.309999942779541,0.3245054,108.2402281332761
2014-12-22,0.3529999852180481,0.31790757,108.20513571985066
2014-12-23,0.0,0.31685543,108.52199115045369
2014-12-24,0.0,0.29948622,108.82147737033665
2014-12-25,0.0640000030398368,0.28551763,109.04299500025809
2014-12-26,0.0,0.3038414,109.3468364123255
2014-12-27,0.0,0.3059258,109.65276219882071
2014-12-28,0.0,0.3142522,109.96701439656317
2014-12-29,0.0,0.31658596,110.28360035456717
2014-12-30,0.0,0.33096594,110.6145662907511
2014-12-31,0.0,0.38739872,111.0019650105387
2015-01-01,0.0,0.4178664,111.41983141936362
2015-01-02,0.0,0.39842945,111.81826087273657
2015-01-03,0.0,0.42515326,112.24341412819922
2015-01-04,0.0,0.4561994,112.69961353577673
2015-01-05,0.0,0.4766559,113.1762694362551
2015-01-06,0.0,0.490802,113.6670714262873
2015-01-07,0.0,0.4981169,114.1651883367449
2015-01-08,0.0,0.511073,114.67626133002341
2015-01-09,0.0,0.50529516,115.18155648745596
2015-01-10,0.0,0.5143587,115.69591518677771
2015-01-11,0.0,0.5250551,116.22097029723227
2015-01-12,0.0,0.5501827,116.77115299738944
2015-01-13,0.0,0.5801177,117.35127069987357
2015-01-14,0.0,0.6215093,117.97278001345694
2015-01-15,0.0,0.63896966,118.61174967326224
2015-01-16,1.0460000038146973,0.67254317,118.23829283751547
2015-01-17,1.6959999799728394,0.697789,117.2400818709284
2015-01-18,0.0,0.7133868,117.95346864499152
2015-01-19,0.0,0.7210617,118.67453035153449
2015-01-20,0.0,0.7470523,119.42158266343176
2015-01-21,0.0,0.7711834,120.19276603497565
2015-01-22,0.0,0.7988988,120.99166485108435
2015-01-23,0.0,0.82255715,121.81422200240195
2015-01-24,0.0,0.851326,122.66554799117148
2015-01-25,0.0,0.850821,123.51636900939047
2015-01-26,0.0,0.84815395,124.36452295817435
2015-01-27,0.0,0.8629272,125.22745015658438
2015-01-28,0.0,0.8820363,126.10948648490012
2015-01-29,0.0,0.9041811,127.01366760767996
2015-01-30,0.0,0.9219575,127.93562510050833
2015-01-31,0.0,0.9336349,128.86925997771323
2015-02-01,0.0,0.93411887,129.8033788446337
2015-02-02,0.0,0.91488224,130.7182610873133
2015-02-03,0.0,0.9098648,131.62812587060034
2015-02-04,0.0,0.914096,132.5422218684107
2015-02-05,0.0,0.9303871,133.47260894812644
2015-02-06,2.9210000038146973,0.9600231,131.51163204945624
2015-02-07,48.02799987792969,1.0065161,84.49014827050269
2015-02-08,0.7480000257492065,1.0820822,84.82423039712012
2015-02-09,22.23699951171875,1.1591871,63.74641796387732
2015-02-10,1.133999943733215,1.1843672,63.79678520001471
2015-02-11,0.0,1.2143596,65.01114484108984
2015-02-12,0.0,1.2282523,66.23939713276923
2015-02-13,0.0,1.2331471,67.47254427708685
2015-02-14,0.0,1.2430439,68.71558817662299
2015-02-15,0.0,1.2656045,69.98119267262518
2015-02-16,0.0,1.2961184,71.2773110512644
2015-02-17,0.0,1.325254,72.60256501473486
2015-02-18,0.0,1.3605092,73.96307417191565
2015-02-19,0.0,1.4016938,75.36476799286902
2015-02-20,0.0,1.437963,76.80273100174963
2015-02-21,0.0,1.4831117,78.28584274090827
2015-02-22,0.0,1.5137749,79.79961761273444
2015-02-23,0.0,1.5227354,81.32235297001898
2015-02-24,0.0,1.5307398,82.8530927542597
2015-02-25,0.0,1.5627749,84.41586765088141
2015-02-26,0.0,1.6031909,86.01905854977667
2015-02-27,0.0,1.6253023,87.64436086453497
2015-02-28,0.3970000147819519,1.6589887,88.90634956397116
2015-03-01,0.0,1.6909164,90.5972659830004
2015-03-02,0.0,1.7214334,92.31869938410819
2015-03-03,0.0,1.7489152,94.06761457957327
2015-03-04,0.0,1.7840788,95.85169341601431
2015-03-05,0.0,1.8129747,97.6646681074053
2015-03-06,0.0,1.8394208,99.50408890284598
2015-03-07,0.0,1.8645651,101.36865403689444
2015-03-08,0.0,1.8680072,103.23666121996939
2015-03-09,0.0,1.8626366,105.0992977861315
2015-03-10,0.0,1.8748038,106.9741015676409
2015-03-11,1.2350000143051147,1.861327,107.60042860545218
2015-03-12,0.9179999828338624,1.8633783,108.54580690898001
2015-03-13,0.0,1.9019709,110.4477777723223
2015-03-14,0.0,1.9229206,112.37069835700095
2015-03-15,0.0,1.9332758,114.30397417582572
2015-03-16,0.0,1.93794,116.24191417731345
2015-03-17,0.0,1.9374225,118.17933669127524
2015-03-18,0.0,1.6481025,119.8274392131716
2015-03-19,0.0,1.6753023,121.50274148024619
2015-03-20,0.0,1.7030299,123.20577135123312
2015-03-21,0.0,1.7766693,124.98244061507285
2015-03-22,0.0,1.7785361,126.76097669638693
2015-03-23,1.906999945640564,1.7877028,126.64167954958975
2015-03-24,0.0,1.816078,128.45775749720633
2015-03-25,0.0,2.104968,130.56272556819022
2015-03-26,0.0,2.1299582,132.6926837209612
2015-03-27,0.0,2.1219525,134.81463625468314
2015-03-28,0.0,2.1031537,136.91778996028006
2015-03-29,0.0,2.081985,138.99977495707572
2015-03-30,0.0,2.0278068,141.02758171595633
2015-03-31,0.0,1.9581575,142.985739255324
2015-04-01,0.0,1.8829567,144.86869599856436
2015-04-02,0.0,2.1671247,147.03582074679434
2015-04-03,0.0,2.22827,149.26409080065787
2015-04-04,0.0,2.3219929,151.58608367480338
2015-04-05,1.6859999895095823,2.3950841,152.29516782797873
2015-04-06,2.555999994277954,2.5629375,152.30210533179343
2015-04-07,16.520000457763672,2.7801633,138.5622681621462
2015-04-08,7.5370001792907715,2.850898,133.87616601027548
2015-04-09,0.0,2.8965602,136.77272620238364
2015-04-10,0.0,2.9317303,139.70445647276938
2015-04-11,0.0,2.9416573,142.64611377753317
2015-04-12,0.0,2.9500146,145.59612836875021
2015-04-13,0.0,2.8992267,148.49535503424704
2015-04-14,0.0,2.9736328,151.46898784674704
2015-04-15,0.0,2.9779773,154.44696512259543
2015-04-16,0.0,2.8702543,157.3172194007784
2015-04-17,0.0,2.7881157,160.1053351406008
2015-04-18,0.0,2.7010005,162.80633559264243
2015-04-19,0.0,2.6490545,165.45539011992514
2015-04-20,0.0,2.5209517,167.97634186781943
2015-04-21,0.0,2.449447,170.42578878439963
2015-04-22,0.0,2.3883371,172.81412591971457
2015-04-23,0.0,2.2599707,175.0740965846926
2015-04-24,1.258999943733215,2.0899515,175.90504815615714
2015-04-25,8.001999855041504,2.1145744,170.01762273348868
2015-04-26,0.0,2.0901446,172.1077673677355
2015-04-27,0.0,2.0417707,174.14953806437552
2015-04-28,0.0,2.0765963,176.22613432444632
2015-04-29,0.0,2.0625358,178.28867008723319
2015-04-30,0.0,1.9502904,180.23896052874625
2015-05-01,0.0,1.7559829,181.99494340457022
2015-05-02,0.0,1.657318,183.6522614005953
2015-05-03,0.0,1.5814976,185.233758950606
2015-05-04,0.0,1.5683997,186.80215861834586
2015-05-05,0.0,1.5744927,188.37665131129324
2015-05-06,0.0,1.5703789,189.94703021086752
2015-05-07,0.0,1.5640148,191.51104500330985
2015-05-08,0.0,1.5585445,193.06958951987326
2015-05-09,0.0,1.5567403,194.62632980383933
2015-05-10,0.0,1.547314,196.17364385165274
2015-05-11,0.0,1.5254225,197.69906630553305
2015-05-12,0.0,1.5219216,199.22098794020712
2015-05-13,0.0,1.525185,200.74617292918265
2015-05-14,0.7229999899864197,1.5335312,201.55670412816107
2015-05-15,0.4900000095367431,1.547312,202.61401613987982
2015-05-16,0.5350000262260437,1.5641402,203.6431563142687
2015-05-17,0.0,1.5598178,205.20297410525382
2015-05-18,0.6430000066757202,1.5399688,206.09994294680655
2015-05-19,0.0,1.5253125,207.6252554897219
2015-05-20,0.0,1.5157298,209.1409852746874
2015-05-21,1.312999963760376,1.5103011,209.3382864240557
2015-05-22,0.0,1.4944377,210.83272411860526
2015-05-23,0.0,1.4780976,212.3108216766268
2015-05-24,0.0230000000447034,1.4602126,213.74803426489234
2015-05-25,0.0,1.4490991,215.19713332876563
2015-05-26,0.0,1.4246303,216.62176361307502
2015-05-27,0.0,1.4091892,218.03095283731818
2015-05-28,0.0,1.4045277,219.43548050150275
2015-05-29,0.0,1.403379,220.8388594649732
2015-05-30,0.0,1.4111637,222.2500231526792
2015-05-31,0.0,1.4193643,223.66938748583198
2015-06-01,0.0,1.4283533,225.09774079546332
2015-06-02,0.0,1.4220744,226.51981523260474
2015-06-03,0.0,1.4093666,227.92918184027076
2015-06-04,0.0,1.3909854,229.32016720995307
2015-06-05,0.0,1.3732939,230.69346108660102
2015-06-06,0.0,1.3539995,232.0474605821073
2015-06-07,0.0,1.313684,233.36114456877112
2015-06-08,0.0,1.2826723,234.64381685480475
2015-06-09,0.0,1.2596937,235.90351059660316
2015-06-10,0.0,1.2307054,237.1342159770429
2015-06-11,0.0,1.1865859,238.32080188021064
2015-06-12,0.0,1.1717634,239.49256530031562
2015-06-13,0.0,1.2034359,240.69600119814277
2015-06-14,0.0,1.1739084,241.86990955099463
2015-06-15,0.0,1.1268829,242.9967924617231
2015-06-16,0.0,1.0770234,244.07381584867835
2015-06-17,0.0,1.0462625,245.12007835134864
2015-06-18,0.0,1.0427456,246.1628239415586
2015-06-19,0.0,1.0413414,247.20416536554694
2015-06-20,0.0,1.0315199,248.23568525537848
2015-06-21,0.0,1.0203377,249.2560229562223
2015-06-22,0.0,1.0168002,250.2728231213987
2015-06-23,0.0,0.9989276,251.2717507146299
2015-06-24,0.0,0.9853967,252.25714739784598
2015-06-25,0.0,0.99121416,253.2483615539968
2015-06-26,0.0,0.99324733,254.24160888418555
2015-06-27,0.0,1.0091827,255.25079157575965
2015-06-28,0.0,1.0096923,256.2604838870466
2015-06-29,0.0,1.0052092,257.26569309458137
2015-06-30,0.0,1.0191694,258.2848625443876
2015-07-01,0.0,1.0748057,259.3596682809293
2015-07-02,0.0,1.0932593,260.45292761549354
2015-07-03,0.0,1.0827702,261.53569784387946
2015-07-04,0.0,1.0760163,262.6117141507566
2015-07-05,0.0,1.0751925,263.68690660223365
2015-07-06,0.0,1.0754366,264.7623431943357
2015-07-07,0.0,1.0700974,265.83244064077735
2015-07-08,0.0,1.0623697,266.89481034502387
2015-07-09,0.5360000133514404,1.0536779,267.4124882481992
2015-07-10,3.240000009536743,1.0506921,265.2231803201139
2015-07-11,0.0,1.0187637,266.2419439814985
2015-07-12,0.0,1.0065441,267.24848809465766
2015-07-13,0.0,1.0166292,268.26511731371284
2015-07-14,0.0,1.0277059,269.2928232215345
2015-07-15,0.0,1.0373565,270.33017971739173
2015-07-16,0.0,1.0457228,271.3759025596082
2015-07-17,0.0,1.0607097,272.43661227449775
2015-07-18,0.0,1.0686319,273.50524416193366
2015-07-19,0.0,1.0657835,274.57102766260505
2015-07-20,0.0,1.0234034,275.59443106874824
2015-07-21,0.0,0.96883696,276.56326803192496
2015-07-22,0.0,0.9407097,277.5039777420461
2015-07-23,0.0,0.92078155,278.4247592948377
2015-07-24,0.0,0.89590836,279.3206676505506
2015-07-25,0.0,0.87557375,280.1962414048612
2015-07-26,0.0,0.86771697,281.06395837292075
2015-07-27,0.0,0.86050594,281.9244643114507
2015-07-28,0.0,0.8578983,282.7823626063764
2015-07-29,0.0,0.8709273,283.65328988060355
2015-07-30,0.0,0.8960089,284.5492987893522
2015-07-31,0.0,0.91021264,285.45951142534614
2015-08-01,0.0,0.8922383,286.3517497442663
2015-08-02,0.0,0.8789752,287.2307249568403
2015-08-03,0.0,0.87202936,288.1027543209493
2015-08-04,0.0,0.8866349,288.9893892072141
2015-08-05,0.0,0.90775216,289.89714136347175
2015-08-06,0.0,0.9356843,290.8328256867826
2015-08-07,0.0,0.9489982,291.78182389959693
2015-08-08,0.0,0.92956173,292.71138563379645
2015-08-09,0.0,0.9090891,293.6204747222364
2015-08-10,0.0,0.89756286,294.51803758367896
2015-08-11,0.0,0.8803909,295.398428466171
2015-08-12,0.0,0.8639707,296.26239916309714
2015-08-13,0.0,0.8590533,297.1214524768293
2015-08-14,0.0,0.8571702,297.97862270101905
2015-08-15,0.0,0.85624504,298.8348677419126
2015-08-16,0.0,0.8664844,299.70135214552283
2015-08-17,0.0,0.8636159,300.5649680159986
2015-08-18,0.0,0.8623957,301.4273637197912
2015-08-19,0.0,0.844131,302.2714947126806
2015-08-20,0.0,0.819654,303.0911487005651
2015-08-21,0.0,0.7928419,303.883990611881
2015-08-22,0.0,0.7806051,304.66459568962455
2015-08-23,0.0,0.78077626,305.4453719519079
2015-08-24,0.0,0.7925386,306.23791053518653
2015-08-25,0.0,0.81280553,307.05071606859565
2015-08-26,0.0,0.819724,307.8704400919378
2015-08-27,0.0,0.82712793,308.69756802544
2015-08-28,0.0,0.8279031,309.5254711173475
2015-08-29,0.0869999974966049,0.82516414,310.26363525912166
2015-08-30,0.0,0.81351256,311.0771478228271
2015-08-31,0.0,0.8074221,311.88456992432475
2015-09-01,0.0,0.798089,312.68265895172954
2015-09-02,0.0,0.779744,313.46240298077464
2015-09-03,0.0,0.74925,314.21165297552943
2015-09-04,0.0,0.7114115,314.9230644516647
2015-09-05,0.0,0.6851704,315.6082348637283
2015-09-06,0.0,0.6485034,316.2567382864654
2015-09-07,0.0,0.620834,316.8775722794235
2015-09-08,0.0,0.5976305,317.47520278021693
2015-09-09,0.0,0.59896195,318.0741647295654
2015-09-10,0.0,0.6127504,318.686915140599
2015-09-11,0.0,0.6338291,319.3207442574203
2015-09-12,0.0,0.6637231,319.98446736857295
2015-09-13,0.0,0.6643208,320.6487881951034
2015-09-14,0.0,0.63267815,321.2814663462341
2015-09-15,0.0,0.5635002,321.84496657177806
2015-09-16,0.0,0.5518113,322.3967778496444
2015-09-17,5.788000106811523,0.55094653,317.15972427651286
2015-09-18,0.0,0.5362229,317.6959471516311
2015-09-19,0.0,0.5306731,318.22662023827434
2015-09-20,0.0,0.5184582,318.74507842585444
2015-09-21,0.0,0.526002,319.2710804156959
2015-09-22,0.0,0.52511716,319.7961975745857
2015-09-23,0.0,0.52512836,320.32132593914866
2015-09-24,0.0,0.51503074,320.83635668084025
2015-09-25,0.0,0.51146686,321.34782354161143
2015-09-26,0.0,0.5282816,321.876105170697
2015-09-27,0.0,0.5349932,322.41109834238887
2015-09-28,0.0,0.5400881,322.9511864595115
2015-09-29,0.0,0.54047775,323.49166421219707
2015-09-30,0.0,0.5433524,324.0350166372955
2015-10-01,0.0,0.5357169,324.57073352858424
2015-10-02,0.0309999994933605,0.5296854,325.0694189071655
2015-10-03,0.0,0.5110444,325.58046329021454
2015-10-04,0.0,0.509247,326.08971029520035
2015-10-05,0.0,0.5123833,326.60209357738495
2015-10-06,0.0,0.46508646,327.0671800374985
2015-10-07,0.0,0.44947696,327.51665699481964
2015-10-08,0.0,0.4383353,327.9549922943115
2015-10-09,0.0,0.44467026,328.39966255426407
2015-10-10,0.0,0.4402088,328.83987134695053
2015-10-11,0.0,0.43127424,329.2711455821991
2015-10-12,0.0,0.44011396,329.7112595438957
2015-10-13,0.0,0.45869225,330.1699517965317
2015-10-14,0.0,0.47915083,330.64910262823105
2015-10-15,0.0,0.49652302,331.1456256508827
2015-10-16,0.0,0.49661517,331.6422408223152
2015-10-17,0.0,0.4767142,332.11895501613617
2015-10-18,0.4740000069141388,0.44931257,332.0942675769329
2015-10-19,0.0,0.46576214,332.5600297152996
2015-10-20,0.0,0.46009278,333.02012249827385
2015-10-21,0.0,0.48679322,333.50691571831703
2015-10-22,0.0,0.47851205,333.98542776703835
2015-10-23,0.0,0.46271467,334.44814243912697
2015-10-24,0.0,0.45284915,334.90099158883095
2015-10-25,0.0,0.4418162,335.3428077995777
2015-10-26,0.0,0.4236787,335.76648649573326
2015-10-27,0.0,0.4282742,336.194760710001
2015-10-28,1.1690000295639038,0.45331824,335.47907891869545
2015-10-29,0.0,0.47184563,335.9509245455265
2015-10-30,0.0,0.48373914,336.43466368317604
2015-10-31,0.0,0.48859316,336.92325684428215
2015-11-01,2.433000087738037,0.50003994,334.9902966916561
2015-11-02,11.864999771118164,0.5066189,323.6319158375263
2015-11-03,1.950000047683716,0.51250875,322.19442453980446
2015-11-04,0.0,0.5219252,322.7163497507572
2015-11-05,0.0,0.49708068,323.2134304344654
2015-11-06,0.0,0.46953946,323.68296989798546
2015-11-07,0.0,0.4373188,324.12028869986534
2015-11-08,2.055000066757202,0.39252937,322.4578180015087
2015-11-09,7.814000129699707,0.3585847,315.00240257382393
2015-11-10,10.371999740600586,0.32654625,304.9569490849972
2015-11-11,0.0,0.29104453,305.2479936182499
2015-11-12,0.0,0.27249116,305.5204847753048
2015-11-13,0.0,0.27497613,305.795460909605
2015-11-14,0.0,0.2641303,306.059591203928
2015-11-15,8.133999824523926,0.27510983,298.20070120692253
2015-11-16,2.7179999351501465,0.24777079,295.7304720580578
2015-11-17,0.0,0.25609577,295.98656782507896
2015-11-18,0.0,0.25343078,296.2399986088276
2015-11-19,0.231000006198883,0.25200838,296.2610069811344
2015-11-20,0.0,0.2480542,296.5090611875057
2015-11-21,0.0,0.24625576,296.7553169429302
2015-11-22,0.0,0.25447255,297.00978949666023
2015-11-23,0.0,0.24205405,297.2518435418606
2015-11-24,2.122999906539917,0.228616,295.35745963454247
2015-11-25,1.4800000190734863,0.21201974,294.08947935700417
2015-11-26,0.0,0.23102331,294.32050266861916
